Timestamp (ns),X (rad/s),Y (rad/s),Z (rad/s)
45731759391968,0.003894,0.002765,0.001168
45731761818322,0.003894,0.003986,0.002390
45731764255666,0.003894,0.006430,0.002390
45731766686916,0.003894,0.008873,0.002390
45731769116500,0.003894,0.010095,0.003612
45731771546135,0.005116,0.013760,0.002390
45731773993166,0.005116,0.014982,0.002390
45731776426500,0.006337,0.016204,0.002390
45731778837593,0.006337,0.016204,0.002390
45731781268739,0.007559,0.016204,0.002390
45731783726656,0.007559,0.016204,0.001168
45731786131500,0.008781,0.013760,0.002390
45731788577593,0.008781,0.010095,0.001168
45731791009833,0.008781,0.006430,0.001168
45731793432281,0.008781,0.003986,0.001168
45731795864208,0.007559,0.001543,-0.000054
45731798297541,0.003894,-0.002122,-0.000054
45731800777385,0.001450,-0.003344,-0.000054
45731803257229,0.000229,-0.004566,-0.000054
45731805736916,-0.003436,-0.004566,0.001168
45731808215822,-0.004658,-0.000901,0.001168
45731810694781,-0.007102,0.000321,0.002390
45731813174468,-0.009545,0.000321,0.002390
45731815653375,-0.010767,0.001543,0.002390
45731818132281,-0.011989,0.002765,0.001168
45731820611968,-0.013210,0.002765,0.001168
45731823090927,-0.014432,0.002765,0.002390
45731825570614,-0.014432,0.001543,0.002390
45731828049520,-0.013210,0.000321,0.002390
45731830529416,-0.013210,0.000321,0.002390
45731833008687,-0.011989,-0.000901,0.001168
45731835487645,-0.010767,-0.002122,0.002390
45731837967437,-0.008323,-0.002122,0.002390
45731840446447,-0.007102,-0.003344,0.001168
45731842926239,-0.008323,-0.003344,0.002390
45731845405718,-0.004658,-0.005788,0.001168
45731847885562,-0.004658,-0.007009,0.001168
45731850365718,-0.004658,-0.008231,0.001168
45731852845614,-0.003436,-0.009453,0.001168
45731855324416,-0.003436,-0.008231,-0.000054
45731857803322,-0.003436,-0.009453,-0.000054
45731860282281,-0.004658,-0.010674,-0.000054
45731862761916,-0.003436,-0.009453,0.001168
45731865240875,-0.005880,-0.009453,0.001168
45731867719729,-0.007102,-0.008231,-0.000054
45731870199052,-0.009545,-0.008231,0.001168
45731872677958,-0.009545,-0.008231,0.001168
45731875156916,-0.010767,-0.007009,-0.000054
45731877635875,-0.011989,-0.007009,-0.000054
45731880115718,-0.011989,-0.007009,0.001168
45731882594677,-0.013210,-0.007009,-0.000054
45731885071291,-0.014432,-0.005788,-0.000054
45731887548062,-0.013210,-0.007009,-0.000054
45731890027229,-0.013210,-0.008231,-0.001275
45731892507177,-0.009545,-0.008231,-0.001275
45731894987177,-0.008323,-0.008231,-0.000054
45731897467125,-0.008323,-0.010674,-0.001275
45731899943947,-0.004658,-0.010674,-0.002497
45731902423947,-0.002215,-0.011896,-0.001275
45731904903947,0.000229,-0.010674,-0.002497
45731907383166,0.000229,-0.010674,-0.001275
45731909862385,0.002672,-0.013118,-0.001275
45731912341604,0.002672,-0.013118,-0.001275
45731914820510,0.002672,-0.014340,-0.001275
45731917300406,0.003894,-0.015561,-0.002497
45731919779520,0.001450,-0.015561,-0.000054
45731922246083,0.002672,-0.014340,0.001168
45731924635770,0.002672,-0.014340,0.001168
45731927115718,0.001450,-0.011896,0.001168
45731929539052,0.000229,-0.010674,0.002390
45731931971187,0.001450,-0.010674,0.002390
45731934400770,0.000229,-0.009453,0.002390
45731936847750,0.001450,-0.007009,0.001168
45731939324677,0.000229,-0.007009,0.002390
45731941804937,0.000229,-0.007009,0.002390
45731944284989,0.002672,-0.003344,0.003612
45731946764260,0.001450,-0.004566,0.002390
45731949244416,0.003894,-0.003344,0.002390
45731951723583,0.006337,-0.004566,0.001168
45731954203479,0.006337,-0.004566,0.001168
45731956683583,0.007559,-0.004566,0.001168
45731959163583,0.011224,-0.004566,0.002390
45731961642697,0.008781,-0.005788,0.002390
45731964122333,0.010003,-0.007009,0.001168
45731966602281,0.012446,-0.007009,0.001168
45731969082229,0.011224,-0.009453,0.002390
45731971562072,0.013668,-0.009453,0.003612
45731974041864,0.013668,-0.013118,0.002390
45731976520875,0.011224,-0.013118,0.002390
45731979000822,0.010003,-0.013118,0.002390
45731981479885,0.007559,-0.014340,0.002390
45731983959625,0.006337,-0.010674,0.001168
45731986439416,0.002672,-0.009453,0.002390
45731988916864,0.000229,-0.005788,0.002390
45731991395875,0.000229,-0.002122,0.003612
45731993875614,0.001450,0.001543,0.002390
45731996355406,-0.000993,0.002765,0.003612
45731998832125,0.000229,0.005208,0.004833
45732001311135,0.000229,0.005208,0.006055
45732003790979,0.002672,0.007651,0.004833
45732006270041,0.003894,0.007651,0.004833
45732008749885,0.002672,0.006430,0.003612
45732011231708,0.003894,0.007651,0.003612
45732013711395,0.005116,0.006430,0.002390
45732016190302,0.006337,0.005208,0.002390
45732018669989,0.005116,0.005208,0.002390
45732021148895,0.005116,0.001543,0.001168
45732023628531,0.006337,0.001543,0.002390
45732026107437,0.005116,0.000321,0.001168
45732028586343,0.005116,-0.000901,0.001168
45732031065250,0.003894,-0.004566,0.001168
45732033545041,0.003894,-0.008231,0.001168
45732036024781,0.002672,-0.009453,0.002390
45732038503687,0.001450,-0.010674,0.001168
45732040983375,0.000229,-0.011896,0.003612
45732043460041,-0.002215,-0.010674,0.004833
45732045936864,-0.002215,-0.010674,0.006055
45732048416916,-0.004658,-0.008231,0.004833
45732050896812,-0.005880,-0.004566,0.006055
45732053376708,-0.004658,-0.002122,0.007277
45732055856552,-0.005880,-0.000901,0.007277
45732058335614,-0.003436,-0.000901,0.007277
45732060808947,-0.008323,-0.000901,0.007277
45732063223791,-0.007102,-0.000901,0.008498
45732065670562,-0.007102,0.001543,0.007277
45732068085250,-0.005880,0.001543,0.006055
45732070515406,-0.004658,-0.000901,0.006055
45732072961500,-0.004658,-0.002122,0.006055
45732075377125,-0.005880,-0.002122,0.006055
45732077825510,-0.003436,-0.003344,0.006055
45732080237281,-0.000993,-0.003344,0.006055
45732082668427,0.000229,-0.005788,0.006055
45732085117906,0.000229,-0.007009,0.006055
45732087571135,0.000229,-0.008231,0.006055
45732089961239,0.002672,-0.008231,0.006055
45732092392072,0.001450,-0.009453,0.004833
45732094840770,-0.000993,-0.010674,0.004833
45732097256239,-0.002215,-0.010674,0.006055
45732099641708,-0.003436,-0.010674,0.004833
45732102116239,-0.004658,-0.010674,0.006055
45732104563166,-0.007102,-0.009453,0.006055
45732106977958,-0.008323,-0.008231,0.007277
45732109408375,-0.008323,-0.007009,0.007277
45732111838479,-0.008323,-0.007009,0.008498
45732114267593,-0.011989,-0.004566,0.007277
45732116700562,-0.010767,-0.000901,0.007277
45732119146187,-0.010767,0.000321,0.007277
45732121626135,-0.007102,0.000321,0.008498
45732124103062,-0.005880,0.001543,0.007277
45732126583010,-0.004658,0.001543,0.007277
45732129062281,-0.003436,0.000321,0.006055
45732131542385,-0.000993,0.000321,0.007277
45732134022697,0.000229,-0.002122,0.007277
45732136502593,0.000229,-0.005788,0.004833
45732138981656,-0.000993,-0.008231,0.004833
45732141461552,0.001450,-0.008231,0.006055
45732143940770,0.002672,-0.008231,0.006055
45732146420770,0.003894,-0.010674,0.004833
45732148900666,0.002672,-0.010674,0.006055
45732151380614,0.001450,-0.011896,0.007277
45732153859625,-0.000993,-0.013118,0.006055
45732156336395,-0.002215,-0.010674,0.007277
45732158813270,-0.004658,-0.010674,0.006055
45732161293427,-0.004658,-0.009453,0.006055
45732163773583,-0.005880,-0.010674,0.006055
45732166250458,-0.007102,-0.009453,0.007277
45732168729781,-0.008323,-0.008231,0.006055
45732171209885,-0.009545,-0.004566,0.007277
45732173689156,-0.009545,-0.002122,0.006055
45732176169052,-0.007102,-0.002122,0.006055
45732178649156,-0.007102,0.001543,0.004833
45732181129156,-0.008323,0.002765,0.004833
45732183608843,-0.005880,0.002765,0.003612
45732186088687,-0.002215,0.005208,0.003612
45732188568531,-0.003436,0.003986,0.001168
45732191047697,-0.000993,0.003986,0.002390
45732193527802,0.000229,0.002765,-0.000054
45732196007697,0.001450,0.001543,0.001168
45732198484468,0.001450,-0.002122,-0.000054
45732200964625,0.002672,-0.005788,0.001168
45732203444729,0.003894,-0.008231,0.001168
45732205924677,0.005116,-0.008231,0.001168
45732208403739,0.003894,-0.011896,0.001168
45732210883635,0.003894,-0.013118,0.001168
45732213363531,0.002672,-0.013118,0.001168
45732215843322,0.001450,-0.015561,0.002390
45732218322281,-0.000993,-0.018005,0.002390
45732220802072,-0.000993,-0.018005,0.003612
45732223281031,0.000229,-0.015561,0.002390
45732225760770,-0.002215,-0.016783,0.004833
45732228240562,-0.003436,-0.014340,0.004833
45732230720354,-0.005880,-0.011896,0.004833
45732233197072,-0.003436,-0.008231,0.006055
45732235676864,-0.002215,-0.008231,0.004833
45732238155875,-0.000993,-0.008231,0.004833
45732240635718,-0.002215,-0.009453,0.006055
45732243092333,0.001450,-0.011896,0.004833
45732245522229,0.003894,-0.013118,0.004833
45732247970041,0.005116,-0.016783,0.004833
45732250385510,0.008781,-0.019227,0.007277
45732252830614,0.010003,-0.022892,0.007277
45732255262072,0.011224,-0.025335,0.007277
45732257691291,0.012446,-0.029000,0.007277
45732260107177,0.012446,-0.031444,0.008498
45732262555406,0.013668,-0.032666,0.008498
45732264969781,0.013668,-0.033887,0.009720
45732267424312,0.016111,-0.037553,0.009720
45732269831395,0.014890,-0.037553,0.008498
45732272260458,0.013668,-0.037553,0.009720
45732274708218,0.011224,-0.038774,0.008498
45732277121812,0.010003,-0.035109,0.008498
45732279568739,0.008781,-0.032666,0.006055
45732281973270,0.007559,-0.029000,0.006055
45732284389156,0.006337,-0.025335,0.004833
45732286869520,0.006337,-0.020448,0.004833
45732289294677,0.003894,-0.016783,0.006055
45732291722854,0.003894,-0.011896,0.006055
45732294153895,0.003894,-0.007009,0.004833
45732296569520,0.005116,-0.003344,0.004833
45732298953635,0.006337,-0.000901,0.003612
45732301384260,0.008781,0.002765,0.003612
45732303864312,0.010003,0.005208,0.003612
45732306324833,0.012446,0.006430,0.002390
45732308737697,0.012446,0.007651,-0.000054
45732311152593,0.014890,0.006430,-0.000054
45732313600458,0.016111,0.007651,-0.001275
45732316011656,0.018555,0.006430,-0.001275
45732318430562,0.019776,0.003986,-0.002497
45732320893427,0.020998,0.003986,-0.000054
45732323322177,0.020998,0.002765,-0.000054
45732325736760,0.020998,0.002765,-0.000054
45732328143270,0.019776,0.000321,-0.001275
45732330598947,0.017333,0.000321,-0.001275
45732333002750,0.016111,-0.002122,-0.000054
45732335474260,0.011224,-0.002122,-0.001275
45732337954520,0.010003,-0.000901,-0.001275
45732340434625,0.010003,0.001543,-0.000054
45732342913895,0.006337,0.005208,0.001168
45732345393166,0.007559,0.011317,0.001168
45732347873218,0.007559,0.016204,-0.000054
45732350353322,0.008781,0.019869,-0.001275
45732352833270,0.010003,0.023534,-0.000054
45732355312437,0.012446,0.023534,-0.001275
45732357791604,0.012446,0.025977,-0.001275
45732360270666,0.013668,0.027199,-0.003719
45732362750614,0.013668,0.025977,-0.004941
45732365229781,0.016111,0.027199,-0.004941
45732367709572,0.018555,0.024756,-0.004941
45732370186291,0.017333,0.023534,-0.004941
45732372665458,0.018555,0.022312,-0.004941
45732375144677,0.019776,0.022312,-0.004941
45732377624729,0.016111,0.019869,-0.004941
45732380102489,0.017333,0.016204,-0.003719
45732382582437,0.018555,0.013760,-0.003719
45732385062437,0.014890,0.011317,-0.004941
45732387541552,0.013668,0.008873,-0.001275
45732390020562,0.012446,0.006430,-0.000054
45732392501031,0.011224,0.007651,-0.001275
45732394980093,0.010003,0.007651,-0.000054
45732397459989,0.008781,0.006430,0.002390
45732399936604,0.006337,0.007651,0.001168
45732402415770,0.006337,0.008873,0.001168
45732404895718,0.003894,0.010095,-0.000054
45732407374781,0.003894,0.011317,0.001168
45732409851447,0.002672,0.012538,0.001168
45732412331343,0.001450,0.011317,0.001168
45732414811239,0.002672,0.011317,0.001168
45732417290302,0.002672,0.011317,0.002390
45732419770093,0.001450,0.007651,0.002390
45732422249104,0.002672,0.008873,0.002390
45732424728895,0.002672,0.006430,0.004833
45732427208010,0.006337,0.006430,0.004833
45732429686968,0.006337,0.003986,0.004833
45732432166708,0.008781,0.001543,0.006055
45732434645718,0.010003,-0.000901,0.004833
45732437125510,0.012446,-0.003344,0.006055
45732439604468,0.012446,-0.005788,0.008498
45732442084208,0.013668,-0.010674,0.007277
45732444564052,0.012446,-0.011896,0.007277
45732447042958,0.011224,-0.013118,0.007277
45732449521864,0.010003,-0.014340,0.008498
45732451998531,0.006337,-0.015561,0.009720
45732454478322,0.005116,-0.014340,0.008498
45732456958114,0.002672,-0.013118,0.008498
45732459429729,0.001450,-0.013118,0.008498
45732461851395,0.000229,-0.009453,0.008498
